Network_Type,MCC,MNC,LAC,Cell_ID,Longitude,Latitude,Timestamp1,Timestamp2,T1_Year,T2_Year,Signal
LTE,505,2,57502,24160778,152.9922684,-26.7162311,01:06.7,1738017002,2025,2025,50
LTE,505,2,57502,24190769,153.0003182,-26.27766147,28:52.7,1738187341,2025,2025,50
LTE,505,2,56250,21086770,148.2511993,-41.49390968,54:29.7,1745126341,2025,2025,50
LTE,505,1,32805,149363970,139.5880616,-34.95205799,02:46.7,1748813101,2025,2025,50
LTE,505,3,60637,15611169,114.9218867,-29.26842557,33:27.7,1736516462,2025,2025,50
LTE,505,1,12418,143546379,146.0750191,-38.8087466,26:50.7,1735966626,2025,2025,50
LTE,505,1,12410,143541772,144.1003714,-38.08334614,52:23.7,1741136102,2025,2025,50
LTE,505,2,57502,24190769,153.0019831,-26.27664839,30:31.7,1738187341,2025,2025,50
LTE,505,1,32805,149363970,139.5900065,-34.94597077,50:58.7,1748813101,2025,2025,50
LTE,505,2,56250,22081330,146.8796304,-41.2425699,01:16.7,1735984022,2025,2025,50
LTE,505,1,28746,146483201,151.1908633,-27.45454293,28:48.7,1736378848,2025,2025,50
LTE,505,2,57506,23811339,153.3431797,-27.90042916,57:16.7,1743008164,2025,2025,50
LTE,505,2,53370,21596466,146.9469903,-38.57150422,48:31.7,1736739841,2025,2025,50
LTE,505,1,28698,146489386,152.5129316,-25.90997603,49:05.7,1737217416,2025,2025,50
LTE,505,1,16395,136301059,147.2095011,-42.89711083,54:45.7,1743210602,2025,2025,50
LTE,505,1,32805,149363970,139.5903279,-34.94891191,30:03.7,1748813101,2025,2025,50
LTE,505,2,57502,24160778,152.9933099,-26.71854754,17:01.7,1738017002,2025,2025,50
LTE,505,2,56250,21086770,148.2522095,-41.49419576,49:51.7,1745126341,2025,2025,50
LTE,505,2,53251,21446194,141.8087677,-36.79853464,54:51.7,1737687962,2025,2025,50
LTE,505,1,28698,146489386,152.5075141,-25.91412943,22:41.7,1737217416,2025,2025,50
LTE,505,1,12410,143541772,144.0951691,-38.07594166,50:52.7,1741136102,2025,2025,50
LTE,505,2,56250,22081330,146.8809644,-41.24332541,55:39.7,1735984022,2025,2025,50
LTE,505,1,32805,149363970,139.5910315,-34.9541361,49:46.7,1748813101,2025,2025,50
LTE,505,1,12418,143546379,146.0843901,-38.80544609,15:18.7,1735966626,2025,2025,50
LTE,505,1,16395,136301059,147.2078379,-42.89766004,50:03.7,1743210602,2025,2025,50
LTE,505,1,12410,143541772,144.0965387,-38.08440866,17:53.7,1741136102,2025,2025,50
LTE,505,2,57502,24160778,152.9869964,-26.72204363,13:36.7,1738017002,2025,2025,50
LTE,505,2,53251,21446194,141.8125522,-36.79842897,46:24.7,1737687962,2025,2025,50
LTE,505,1,16402,143360061,147.461252,-42.71362756,27:13.7,1744535941,2025,2025,50
LTE,505,2,56250,21086770,148.2536314,-41.49207068,10:05.7,1745126341,2025,2025,50
LTE,505,1,8223,134273045,151.3773631,-32.73025932,28:31.7,1737589201,2025,2025,50
LTE,505,1,12418,143546379,146.0846423,-38.8081688,50:35.7,1735966626,2025,2025,50
LTE,505,1,12410,143541772,144.0951819,-38.08416827,07:22.7,1741136102,2025,2025,50
LTE,505,2,57502,24190769,153.0002005,-26.28480461,14:06.7,1738187341,2025,2025,50
LTE,505,2,53251,21446194,141.8118894,-36.79777391,46:11.7,1737687962,2025,2025,50
LTE,505,1,12410,143541772,144.1005932,-38.08266508,05:25.7,1741136102,2025,2025,50
LTE,505,2,57506,23811339,153.341149,-27.89594264,34:24.7,1743008164,2025,2025,50
LTE,505,2,56250,21086770,148.2532261,-41.48530008,58:35.7,1745126341,2025,2025,50
LTE,505,2,56250,22081330,146.8788477,-41.23796136,58:20.7,1735984022,2025,2025,50
LTE,505,1,16402,143360061,147.4601782,-42.70986619,15:35.7,1744535941,2025,2025,50
LTE,505,1,32805,149363970,139.5949608,-34.95141464,05:51.7,1748813101,2025,2025,50
LTE,505,1,16395,143593536,147.2237862,-42.9693835,29:27.7,1744785122,2025,2025,50
LTE,505,1,28746,146483201,151.187338,-27.44886819,37:03.7,1736378848,2025,2025,50
LTE,505,2,56250,21086770,148.2532165,-41.49180825,06:53.7,1745126341,2025,2025,50
LTE,505,2,56250,21086770,148.2485617,-41.48807936,00:27.7,1745126341,2025,2025,50
LTE,505,1,8223,134273045,151.3783104,-32.73005294,36:19.7,1737589201,2025,2025,50
LTE,505,1,12418,143546379,146.0822605,-38.80923762,29:28.7,1735966626,2025,2025,50
LTE,505,1,12418,143546379,146.0849893,-38.81423929,39:28.7,1735966626,2025,2025,50
LTE,505,1,32805,149363970,139.5949343,-34.95066551,52:55.7,1748813101,2025,2025,50
LTE,505,2,57506,23811339,153.3432663,-27.9029993,53:47.7,1743008164,2025,2025,50
LTE,505,3,60637,15611169,114.9220108,-29.2682522,14:16.7,1736516462,2025,2025,50
LTE,505,1,16395,143593536,147.2216324,-42.97409182,50:41.7,1744785122,2025,2025,50
LTE,505,2,57502,24160778,152.9882292,-26.71749228,34:10.7,1738017002,2025,2025,50
LTE,505,1,16395,143593536,147.2186475,-42.96741408,43:31.7,1744785122,2025,2025,50
LTE,505,2,56250,22081330,146.8821005,-41.23910686,44:57.7,1735984022,2025,2025,50
LTE,505,1,28698,146489386,152.508362,-25.90889038,22:44.7,1737217416,2025,2025,50
LTE,505,2,57502,24160778,152.9873646,-26.71576633,51:05.7,1738017002,2025,2025,50
LTE,505,1,28698,146489386,152.510836,-25.90772729,45:53.7,1737217416,2025,2025,50
LTE,505,1,28698,146489386,152.514673,-25.91233294,42:06.7,1737217416,2025,2025,50
LTE,505,1,8223,134273045,151.3763116,-32.72561747,17:46.7,1737589201,2025,2025,50
LTE,505,1,28698,146489386,152.5070968,-25.90580282,53:16.7,1737217416,2025,2025,50
LTE,505,2,57502,24190769,153.0040624,-26.28490608,08:52.7,1738187341,2025,2025,50
LTE,505,1,16395,136301059,147.2100735,-42.89592476,21:32.7,1743210602,2025,2025,50
LTE,505,2,57506,23811339,153.3423188,-27.90291799,05:06.7,1743008164,2025,2025,50
LTE,505,1,16395,136301059,147.2111017,-42.89754363,31:28.7,1743210602,2025,2025,50
LTE,505,1,32805,149363970,139.5905357,-34.94660617,51:35.7,1748813101,2025,2025,50
LTE,505,2,53370,21596466,146.949805,-38.56823779,28:05.7,1736739841,2025,2025,50
LTE,505,1,32805,149363970,139.5894324,-34.95433349,18:56.7,1748813101,2025,2025,50
LTE,505,1,28746,146483201,151.1915293,-27.45308609,48:49.7,1736378848,2025,2025,50
LTE,505,1,8223,134273045,151.378324,-32.72588706,13:13.7,1737589201,2025,2025,50
LTE,505,1,32805,149363970,139.586869,-34.94784461,51:24.7,1748813101,2025,2025,50
LTE,505,1,32805,149363970,139.5878883,-34.95378433,17:29.7,1748813101,2025,2025,50
LTE,505,1,32805,149363970,139.5887483,-34.95153247,31:45.7,1748813101,2025,2025,50
LTE,505,2,57502,24160778,152.992102,-26.71730188,31:56.7,1738017002,2025,2025,50
LTE,505,1,12410,143541772,144.0957476,-38.07919843,41:26.7,1741136102,2025,2025,50
LTE,505,2,57506,23811339,153.3399303,-27.9043533,05:38.7,1743008164,2025,2025,50
LTE,505,2,53370,21596466,146.9532692,-38.57422573,50:40.7,1736739841,2025,2025,50
LTE,505,2,57502,24190769,152.9985358,-26.2776431,03:34.7,1738187341,2025,2025,50
LTE,505,2,57506,23811339,153.3431144,-27.90073546,41:48.7,1743008164,2025,2025,50
LTE,505,2,57502,24160778,152.990216,-26.71982126,40:16.7,1738017002,2025,2025,50
LTE,505,2,57506,23811339,153.3391476,-27.8988286,30:03.7,1743008164,2025,2025,50
LTE,505,1,32805,149363970,139.5906406,-34.95253567,29:18.7,1748813101,2025,2025,50
LTE,505,2,53251,21446194,141.8114094,-36.80214628,15:27.7,1737687962,2025,2025,50
LTE,505,1,28698,146489386,152.5094278,-25.91397053,16:31.7,1737217416,2025,2025,50
LTE,505,1,32805,149363970,139.594787,-34.94873933,36:11.7,1748813101,2025,2025,50
LTE,505,1,16402,143360061,147.4603842,-42.70822485,53:47.7,1744535941,2025,2025,50
LTE,505,1,12418,143546379,146.0829561,-38.80746828,26:39.7,1735966626,2025,2025,50
LTE,505,3,60637,15611169,114.9165778,-29.26573786,25:50.7,1736516462,2025,2025,50
LTE,505,2,57506,23811339,153.3443617,-27.89994544,38:32.7,1743008164,2025,2025,50
LTE,505,1,16402,143360061,147.45985,-42.71395731,00:01.7,1744535941,2025,2025,50
LTE,505,1,28698,146489386,152.5086918,-25.91378743,30:27.7,1737217416,2025,2025,50
LTE,505,2,53251,21446194,141.8106714,-36.79665936,45:36.7,1737687962,2025,2025,50
LTE,505,2,56250,22081330,146.8784999,-41.24351063,57:48.7,1735984022,2025,2025,50
LTE,505,1,8223,134273045,151.3796682,-32.73273202,41:30.7,1737589201,2025,2025,50
LTE,505,2,57502,24160778,152.9905789,-26.71658617,57:16.7,1738017002,2025,2025,50
LTE,505,2,53370,21596466,146.9473252,-38.57057958,55:55.7,1736739841,2025,2025,50
LTE,505,2,56250,22081330,146.8758058,-41.24060894,41:12.7,1735984022,2025,2025,50
LTE,505,2,53370,21596466,146.9457631,-38.56770768,36:19.7,1736739841,2025,2025,50
LTE,505,1,12410,143541772,144.0975651,-38.08426658,16:35.7,1741136102,2025,2025,50
LTE,505,1,28698,146489386,152.5097435,-25.90962552,17:53.7,1737217416,2025,2025,50
LTE,505,1,12410,143541772,144.1042259,-38.07838761,03:38.7,1741136102,2025,2025,50
LTE,505,2,56250,22081330,146.8807163,-41.24039592,53:29.7,1735984022,2025,2025,50
LTE,505,2,53251,21446194,141.8112315,-36.79665428,55:10.7,1737687962,2025,2025,50
LTE,505,1,28698,146489386,152.5089021,-25.90544193,55:01.7,1737217416,2025,2025,50
LTE,505,2,56250,21086770,148.2531243,-41.4895024,19:58.7,1745126341,2025,2025,50
LTE,505,1,12418,143546379,146.0844483,-38.81087703,11:24.7,1735966626,2025,2025,50
LTE,505,1,16402,143360061,147.4597353,-42.70904055,25:16.7,1744535941,2025,2025,50
LTE,505,1,12418,143546379,146.0784864,-38.80619246,45:24.7,1735966626,2025,2025,50
LTE,505,1,28698,146489386,152.5080643,-25.90846644,06:17.7,1737217416,2025,2025,50
LTE,505,3,60637,15611169,114.9243422,-29.27246043,44:51.7,1736516462,2025,2025,50
LTE,505,1,16402,143360061,147.4575506,-42.70611829,20:43.7,1744535941,2025,2025,50
LTE,505,2,53370,21596466,146.9455276,-38.56676635,03:51.7,1736739841,2025,2025,50
LTE,505,2,53370,21596466,146.9542007,-38.56862546,20:41.7,1736739841,2025,2025,50
LTE,505,3,60637,15611169,114.922307,-29.26776884,49:22.7,1736516462,2025,2025,50
LTE,505,2,57506,23811339,153.3435081,-27.89583561,04:34.7,1743008164,2025,2025,50
LTE,505,3,60637,15611169,114.9203161,-29.2658457,25:33.7,1736516462,2025,2025,50
LTE,505,1,28746,146483201,151.1874773,-27.45115019,30:37.7,1736378848,2025,2025,50
LTE,505,3,60637,15611169,114.920216,-29.27069093,46:56.7,1736516462,2025,2025,50
LTE,505,1,32805,149363970,139.5897828,-34.95329103,02:13.7,1748813101,2025,2025,50
LTE,505,1,28698,146489386,152.5069888,-25.9127166,13:20.7,1737217416,2025,2025,50
LTE,505,2,57506,23811339,153.3369408,-27.90289938,47:38.7,1743008164,2025,2025,50
LTE,505,1,28698,146489386,152.5057811,-25.91444912,14:05.7,1737217416,2025,2025,50
LTE,505,1,28746,146483201,151.1868106,-27.44680996,23:50.7,1736378848,2025,2025,50
LTE,505,1,16395,143593536,147.2177029,-42.97414356,09:27.7,1744785122,2025,2025,50
LTE,505,1,28746,146483201,151.1861327,-27.45357617,56:00.7,1736378848,2025,2025,50
LTE,505,2,53251,21446194,141.8071266,-36.79604781,20:20.7,1737687962,2025,2025,50
LTE,505,2,57506,23811339,153.3378708,-27.89942,46:40.7,1743008164,2025,2025,50
LTE,505,2,57502,24160778,152.9875808,-26.72117369,20:09.7,1738017002,2025,2025,50
LTE,505,1,32805,149363970,139.5932555,-34.94758389,34:22.7,1748813101,2025,2025,50
LTE,505,1,12410,143541772,144.0966341,-38.0798546,41:55.7,1741136102,2025,2025,50
LTE,505,2,56250,22081330,146.8796561,-41.23807165,36:20.7,1735984022,2025,2025,50
LTE,505,1,28698,146489386,152.5068073,-25.90927469,49:57.7,1737217416,2025,2025,50
LTE,505,2,57506,23811339,153.3442045,-27.90164929,01:07.7,1743008164,2025,2025,50
LTE,505,3,60637,15611169,114.9196694,-29.26805045,53:45.7,1736516462,2025,2025,50
LTE,505,2,56250,22081330,146.8750399,-41.24339475,03:15.7,1735984022,2025,2025,50
LTE,505,1,28698,146489386,152.505257,-25.90825722,36:29.7,1737217416,2025,2025,50
LTE,505,2,57502,24190769,153.0044175,-26.27844893,54:13.7,1738187341,2025,2025,50
LTE,505,1,12418,143546379,146.0780251,-38.80777895,01:47.7,1735966626,2025,2025,50
LTE,505,1,28746,146483201,151.1897817,-27.44917454,50:15.7,1736378848,2025,2025,50
LTE,505,1,16395,136301059,147.2130473,-42.9040067,38:53.7,1743210602,2025,2025,50
LTE,505,2,56250,21086770,148.2543963,-41.49379305,04:54.7,1745126341,2025,2025,50
LTE,505,1,16402,143360061,147.464879,-42.70691054,36:05.7,1744535941,2025,2025,50
LTE,505,2,56250,21086770,148.2452821,-41.48512387,09:58.7,1745126341,2025,2025,50
LTE,505,2,57506,23811339,153.3448498,-27.89805145,56:35.7,1743008164,2025,2025,50
LTE,505,1,12410,143541772,144.1016173,-38.08140069,43:59.7,1741136102,2025,2025,50
LTE,505,1,12410,143541772,144.1011569,-38.08247813,20:45.7,1741136102,2025,2025,50
LTE,505,1,32805,149363970,139.5937036,-34.94760867,10:43.7,1748813101,2025,2025,50
LTE,505,2,57506,23811339,153.3435528,-27.89612513,10:55.7,1743008164,2025,2025,50
LTE,505,1,12410,143541772,144.0970313,-38.08002572,43:45.7,1741136102,2025,2025,50
LTE,505,1,16402,143360061,147.4618467,-42.70941153,56:35.7,1744535941,2025,2025,50
LTE,505,2,56250,22081330,146.881477,-41.23945808,51:33.7,1735984022,2025,2025,50
LTE,505,2,57502,24160778,152.98626,-26.72218249,56:52.7,1738017002,2025,2025,50
LTE,505,3,60637,15611169,114.9194219,-29.27064,22:36.7,1736516462,2025,2025,50
LTE,505,1,32805,149363970,139.5941826,-34.94708642,53:11.7,1748813101,2025,2025,50
LTE,505,3,60637,15611169,114.9208982,-29.2681415,39:35.7,1736516462,2025,2025,50
LTE,505,2,53251,21446194,141.8125943,-36.79778953,36:34.7,1737687962,2025,2025,50
LTE,505,1,16395,143593536,147.2214529,-42.97226388,11:17.7,1744785122,2025,2025,50
LTE,505,3,60637,15611169,114.9247813,-29.27267322,46:51.7,1736516462,2025,2025,50
LTE,505,2,56250,21086770,148.2474394,-41.48972777,28:25.7,1745126341,2025,2025,50
LTE,505,1,16402,143360061,147.4576743,-42.70550999,39:08.7,1744535941,2025,2025,50
LTE,505,2,57502,24160778,152.9865316,-26.71776456,11:09.7,1738017002,2025,2025,50
LTE,505,1,28698,146489386,152.5145294,-25.91018832,56:20.7,1737217416,2025,2025,50
LTE,505,1,28698,146489386,152.5110222,-25.91491355,01:24.7,1737217416,2025,2025,50
LTE,505,2,53251,21446194,141.8078303,-36.79765004,53:33.7,1737687962,2025,2025,50
LTE,505,1,28698,146489386,152.511129,-25.90943277,34:11.7,1737217416,2025,2025,50
LTE,505,1,32805,149363970,139.5931298,-34.94999568,28:06.7,1748813101,2025,2025,50
LTE,505,2,57502,24190769,152.9984838,-26.27812457,18:26.7,1738187341,2025,2025,50
LTE,505,2,57502,24160778,152.9856476,-26.71762802,16:17.7,1738017002,2025,2025,50
LTE,505,1,16395,143593536,147.2163211,-42.97184256,37:57.7,1744785122,2025,2025,50
LTE,505,1,32805,149363970,139.5917001,-34.94886331,53:18.7,1748813101,2025,2025,50
LTE,505,1,16402,143360061,147.4572788,-42.70750692,12:20.7,1744535941,2025,2025,50
LTE,505,2,53251,21446194,141.8052789,-36.80308154,43:47.7,1737687962,2025,2025,50
LTE,505,1,8223,134273045,151.378858,-32.73059487,55:26.7,1737589201,2025,2025,50
LTE,505,1,32805,149363970,139.5859378,-34.94531617,33:07.7,1748813101,2025,2025,50
LTE,505,2,57502,24190769,153.0004029,-26.27627,02:10.7,1738187341,2025,2025,50
LTE,505,2,53370,21596466,146.9544373,-38.57364357,39:25.7,1736739841,2025,2025,50
LTE,505,1,16402,143360061,147.459182,-42.70973851,22:14.7,1744535941,2025,2025,50
LTE,505,3,60637,15611169,114.9179081,-29.27121774,17:22.7,1736516462,2025,2025,50
LTE,505,2,53251,21446194,141.8052871,-36.79511642,53:13.7,1737687962,2025,2025,50
LTE,505,1,28746,146483201,151.1891286,-27.45451821,40:16.7,1736378848,2025,2025,50
LTE,505,3,60637,15611169,114.9248482,-29.27141457,33:21.7,1736516462,2025,2025,50
LTE,505,1,16395,136301059,147.2074574,-42.90348706,16:08.7,1743210602,2025,2025,50
LTE,505,2,53251,21446194,141.8084657,-36.80460952,34:15.7,1737687962,2025,2025,50
LTE,505,2,57506,23811339,153.336254,-27.89863499,20:37.7,1743008164,2025,2025,50
LTE,505,1,16402,143360061,147.4647999,-42.71059825,48:57.7,1744535941,2025,2025,50
LTE,505,2,53370,21596466,146.9482282,-38.56614921,03:14.7,1736739841,2025,2025,50
LTE,505,1,16395,136301059,147.2062079,-42.90091042,32:37.7,1743210602,2025,2025,50
LTE,505,1,12418,143546379,146.0810598,-38.8116096,04:01.7,1735966626,2025,2025,50
LTE,505,2,57502,24190769,153.0001205,-26.28112012,38:40.7,1738187341,2025,2025,50
LTE,505,2,53370,21596466,146.9461903,-38.56692462,23:34.7,1736739841,2025,2025,50
LTE,505,1,12418,143546379,146.0798922,-38.81269673,11:11.7,1735966626,2025,2025,50
LTE,505,2,57502,24160778,152.987365,-26.7213587,04:48.7,1738017002,2025,2025,50
LTE,505,2,57502,24160778,152.9935861,-26.72421694,46:08.7,1738017002,2025,2025,50
LTE,505,2,53370,21596466,146.9493427,-38.56734871,30:29.7,1736739841,2025,2025,50
LTE,505,1,12410,143541772,144.0952801,-38.08022326,31:40.7,1741136102,2025,2025,50
LTE,505,1,32805,149363970,139.5926111,-34.9461821,00:13.7,1748813101,2025,2025,50
LTE,505,1,12410,143541772,144.0981883,-38.08427395,29:52.7,1741136102,2025,2025,50
LTE,505,1,12418,143546379,146.0775561,-38.81290445,15:16.7,1735966626,2025,2025,50
LTE,505,2,53251,21446194,141.8066367,-36.79578585,58:37.7,1737687962,2025,2025,50
LTE,505,1,16402,143360061,147.4608897,-42.71133693,05:08.7,1744535941,2025,2025,50
LTE,505,2,57502,24190769,153.0005401,-26.28402988,17:38.7,1738187341,2025,2025,50
LTE,505,1,16395,143593536,147.2238623,-42.97041251,56:13.7,1744785122,2025,2025,50
LTE,505,2,57502,24160778,152.9905753,-26.72052981,10:46.7,1738017002,2025,2025,50
LTE,505,2,57502,24190769,152.9955292,-26.27784601,00:04.7,1738187341,2025,2025,50
LTE,505,2,57502,24190769,153.0039633,-26.27830824,29:22.7,1738187341,2025,2025,50
LTE,505,1,28746,146483201,151.1929555,-27.4512268,59:32.7,1736378848,2025,2025,50
LTE,505,2,56250,22081330,146.8832527,-41.24294333,02:31.7,1735984022,2025,2025,50
LTE,505,1,16395,136301059,147.2073478,-42.8985097,15:33.7,1743210602,2025,2025,50
LTE,505,2,57506,23811339,153.3421413,-27.89890619,21:24.7,1743008164,2025,2025,50
LTE,505,1,16395,143593536,147.2162107,-42.96755432,33:16.7,1744785122,2025,2025,50
LTE,505,2,56250,21086770,148.2472727,-41.48867069,51:03.7,1745126341,2025,2025,50
LTE,505,1,8223,134273045,151.3849802,-32.73315834,22:13.7,1737589201,2025,2025,50
LTE,505,2,53370,21596466,146.9494948,-38.5676615,55:32.7,1736739841,2025,2025,50
LTE,505,1,28746,146483201,151.1947441,-27.44798303,31:07.7,1736378848,2025,2025,50
LTE,505,2,57506,23811339,153.3381799,-27.89732564,34:53.7,1743008164,2025,2025,50
LTE,505,1,12418,143546379,146.0773216,-38.81164183,06:50.7,1735966626,2025,2025,50
LTE,505,3,60637,15611169,114.9159403,-29.26961997,17:21.7,1736516462,2025,2025,50
LTE,505,3,60637,15611169,114.9161316,-29.26557686,02:34.7,1736516462,2025,2025,50
LTE,505,3,60637,15611169,114.9171122,-29.27047946,14:29.7,1736516462,2025,2025,50
LTE,505,1,8223,134273045,151.3809016,-32.73287646,14:33.7,1737589201,2025,2025,50
LTE,505,2,56250,21086770,148.249041,-41.48634385,33:00.7,1745126341,2025,2025,50
LTE,505,2,57502,24160778,152.9872422,-26.72440809,14:11.7,1738017002,2025,2025,50
LTE,505,2,53251,21446194,141.8056178,-36.79979674,30:52.7,1737687962,2025,2025,50
LTE,505,1,16402,143360061,147.4558454,-42.71208298,44:20.7,1744535941,2025,2025,50
LTE,505,2,56250,22081330,146.8848869,-41.23849991,23:00.7,1735984022,2025,2025,50
LTE,505,2,56250,22081330,146.8805839,-41.23724943,40:12.7,1735984022,2025,2025,50
LTE,505,1,28746,146483201,151.1873057,-27.44956295,48:54.7,1736378848,2025,2025,50
LTE,505,2,56250,22081330,146.8811134,-41.2376429,39:06.7,1735984022,2025,2025,50
LTE,505,2,57502,24160778,152.9881289,-26.72179063,23:30.7,1738017002,2025,2025,50
LTE,505,1,16395,143593536,147.2154657,-42.97483085,01:08.7,1744785122,2025,2025,50
LTE,505,1,8223,134273045,151.3841235,-32.73154407,33:38.7,1737589201,2025,2025,50
LTE,505,1,28746,146483201,151.1865679,-27.44762201,16:14.7,1736378848,2025,2025,50
LTE,505,1,12418,143546379,146.0802077,-38.81093126,52:26.7,1735966626,2025,2025,50
LTE,505,2,53251,21446194,141.8065149,-36.80133622,54:59.7,1737687962,2025,2025,50
LTE,505,1,12418,143546379,146.0824003,-38.81101861,07:18.7,1735966626,2025,2025,50
LTE,505,2,56250,21086770,148.2482403,-41.49336158,06:10.7,1745126341,2025,2025,50
LTE,505,1,8223,134273045,151.3774878,-32.72809864,36:50.7,1737589201,2025,2025,50
LTE,505,1,8223,134273045,151.3824869,-32.72776961,26:15.7,1737589201,2025,2025,50
LTE,505,2,57502,24160778,152.9898444,-26.72481221,41:51.7,1738017002,2025,2025,50
LTE,505,1,16395,143593536,147.2179346,-42.9726937,58:33.7,1744785122,2025,2025,50
LTE,505,2,57506,23811339,153.3413435,-27.90199857,18:47.7,1743008164,2025,2025,50
LTE,505,2,53251,21446194,141.8127018,-36.7966762,22:00.7,1737687962,2025,2025,50
LTE,505,1,12410,143541772,144.0977498,-38.08418403,43:56.7,1741136102,2025,2025,50
LTE,505,2,53370,21596466,146.9501711,-38.57102252,33:08.7,1736739841,2025,2025,50
LTE,505,1,16395,143593536,147.2248834,-42.96857434,31:01.7,1744785122,2025,2025,50
LTE,505,1,8223,134273045,151.3837969,-32.72988721,19:38.7,1737589201,2025,2025,50
LTE,505,3,60637,15611169,114.9219999,-29.2679698,03:19.7,1736516462,2025,2025,50
LTE,505,1,32805,149363970,139.5924666,-34.94990416,42:55.7,1748813101,2025,2025,50
LTE,505,1,8223,134273045,151.3784282,-32.72666733,00:14.7,1737589201,2025,2025,50
LTE,505,2,53251,21446194,141.8135811,-36.80016292,03:28.7,1737687962,2025,2025,50
LTE,505,1,32805,149363970,139.5885614,-34.94844806,34:41.7,1748813101,2025,2025,50
